"134","학부","2016","2학기","전공","초등교육과","3","초등수학교육방법론","3","5","22","박영은","수:[6][7][8][9]","종합교육관(104-0)"
"135","학부","2016","2학기","전공","초등교육과","3","초등수학교육방법론","3","6","22","박영은","수:[10][11][12][13]","종합교육관(104-0)"
"136","학부","2016","2학기","전공","초등교육과","3","초등음악교육방법론","2","1","22","승윤희","월:[6][7]목:[2][3]","음악관(305-0)음악관(110-0)"
"137","학부","2016","2학기","전공","초등교육과","3","초등음악교육방법론","2","2","22","승윤희","화:[2][3][4][5]","음악관(305-0)교양학관(416-0)"
"138","학부","2016","2학기","전공","초등교육과","3","초등음악교육방법론","2","3","22","장지원","화:[2][3]금:[3][4]","교양학관(416-0)음악관(305-0)"
"139","학부","2016","2학기","전공","초등교육과","3","초등음악교육방법론","2","4","22","장지원","화:[6][7]금:[5][6]","교양학관(416-0)음악관(305-0)"
"140","학부","2016","2학기","전공","초등교육과","3","초등음악교육방법론","2","5","22","이수진","목:[5][6][7][8]","음악관(305-0)음악관(110-0)"
"141","학부","2016","2학기","전공","초등교육과","3","초등음악교육방법론","2","6","22","승윤희","수:[6][7]목:[5][6]","음악관(305-0)음악관(110-0)"
"142","학부","2016","2학기","전공","초등교육과","3","초등미술교육방법론","2","1","22","이재영","화:[5][6][7][8]","교양학관(412-0)"
"143","학부","2016","2학기","전공","초등교육과","3","초등미술교육방법론","2","2","22","이재영","수:[5][6][7][8]","미술관(202-0)"
"144","학부","2016","2학기","전공","초등교육과","3","초등미술교육방법론","2","3","22","이재영","목:[5][6][7][8]","미술관(202-0)"
"145","학부","2016","2학기","전공","초등교육과","3","초등미술교육방법론","2","4","22","이지연","월:[6][7][8][9]","교양학관(411-0)"
"146","학부","2016","2학기","전공","초등교육과","3","초등미술교육방법론","2","5","22","이지연","수:[6][7][8][9]","교양학관(411-0)"
"147","학부","2016","2학기","전공","초등교육과","3","초등미술교육방법론","2","6","22","이지연","금:[6][7][8][9]","교양학관(411-0)"
"148","학부","2016","2학기","전공","초등교육과","3","초등교수학습","3","1","0","강충열","목:[6][7][8][9]","종합교육관(201-0)"
"149","학부","2016","2학기","전공","초등교육과","3","표준발음·정서법이해","3","1","0","최규홍","목:[10][11][12][13]","교양학관(410-0)"
"150","학부","2016","2학기","전공","초등교육과","3","읽기교육이론및실제","3","1","0","null","목:[1][2][3][4]","교양학관(417-0)"
"151","학부","2016","2학기","전공","초등교육과","3","초등영어교수법","3","1","0","김영희","목:[5][6][7][8]","교양학관(412-0)"
"152","학부","2016","2학기","전공","초등교육과","3","초등영어교재연구","3","1","0","이재근","화:[6][7][8]수:[0]","종합교육관(203-0)"
"153","학부","2016","2학기","전공","초등교육과","3","초등역사교육연구","3","1","0","김봉석","금:[1][2][3][4]","종합교육관(202-0)"
"154","학부","2016","2학기","전공","초등교육과","3","초등기하학","3","1","0","윤종국","월:[6][7][8][9]","응용과학관(402-0)"
"155","학부","2016","2학기","전공","초등교육과","3","초등수학교육과교수매체","3","1","0","이지영","수:[10][11][12][13]","종합교육관(202-0)"
"156","학부","2016","2학기","전공","초등교육과","3","진로교육의기초","3","1","0","이건남","목:[1][2][3]","교양학관(103-0)"
"157","학부","2016","2학기","전공","초등교육과","3","실과교재연구","3","1","0","이건남","목:[6][7][8][9]","교양학관(103-0)"
"158","학부","2016","2학기","전공","초등교육과","3","음악전공실기Ⅱ","1","1","0","김문화","토:[1]","음악관(102-0)"
"159","학부","2016","2학기","전공","초등교육과","3","음악전공실기Ⅱ","1","2","0","권성순","토:[1][2]","음악관(103-0)"
"160","학부","2016","2학기","전공","초등교육과","3","음악전공실기Ⅱ","1","9","0","최진","목:[0]","음악관(104-0)"
"161","학부","2016","2학기","전공","초등교육과","3","음악이론심화","2","1","0","이수진","목:[7][8][9]","음악관(305-0)"
"162","학부","2016","2학기","전공","초등교육과","3","서양음악사","1","1","0","이남재","수:[8][9][10]","음악관(305-0)"
"163","학부","2016","2학기","전공","초등교육과","3","초등평면표현Ⅴ","2","1","0","양희상","수:[6][7][8][9]","미술관(310-0)"
"164","학부","2016","2학기","전공","초등교육과","3","체육원리","2","1","0","이철화","월:[0][1][2]","체육관(304-0)"
"165","학부","2016","2학기","전공","초등교육과","3","야외교육","1","1","0","김영식","수:[11][12][13]","종합교육관(304-0)"
"166","학부","2016","2학기","전공","초등교육과","3","배드민턴실기및지도법","1","1","0","이지환","월:[11][12][13]","제2체육관(100-0)"
"167","학부","2016","2학기","전공","초등교육과","3","스노보드실기및지도법","1","1","0","이계석","금:[11][12][13]","제2체육관(100-0)"
"168","학부","2016","2학기","전공","초등교육과","3","배구실기및지도법","1","1","0","안수운","수:[11][12]","제2체육관(100-0)"
"169","학부","2016","2학기","전공","초등교육과","4","초등교직및교과논술특강","2","1","0","권동택","월:[5][6][7]","교양학관(104-0)"
"170","학부","2016","2학기","전공","초등교육과","4","창의적체험활동","1","1","22","이한나","목:[2]","종합교육관(104-0)"
"171","학부","2016","2학기","전공","초등교육과","4","창의적체험활동","1","2","22","이한나","목:[3]","종합교육관(104-0)"
"172","학부","2016","2학기","전공","초등교육과","4","창의적체험활동","1","3","22","이한나","목:[6]","종합교육관(104-0)"
"173","학부","2016","2학기","전공","초등교육과","4","창의적체험활동","1","4","22","이한나","목:[7]","종합교육관(104-0)"
"174","학부","2016","2학기","전공","초등교육과","4","창의적체험활동","1","5","22","이한나","목:[8]","종합교육관(104-0)"
"175","학부","2016","2학기","전공","초등교육과","4","창의적체험활동","1","6","22","이한나","목:[9]","종합교육관(104-0)"
"176","학부","2016","2학기","전공","초등교육과","4","쓰기교육이론및실제","3","1","0","null","화:[2][3][4]","종합교육관(201-0)"
"177","학부","2016","2학기","전공","초등교육과","4","초등영어교육과정","2","1","0","김영희","수:[10][11][12]","종합교육관(203-0)"
"178","학부","2016","2학기","전공","초등교육과","4","초등영어교육자료개발","2","1","0","이재근","금:[6][7][8]","종합교육관(203-0)"
"179","학부","2016","2학기","전공","초등교육과","4","초등인성교육론","3","1","0","임병덕","수:[6][7][8][9]","종합교육관(304-0)"
"180","학부","2016","2학기","전공","초등교육과","4","초등사회과수업·평가연구","3","1","0","남상준","화:[6][7][8]","종합교육관(202-0)"
"181","학부","2016","2학기","전공","초등교육과","4","초등수학수업이해","3","1","0","방정숙","수:[2][3]금:[1]","종합교육관(305-0)"
"182","학부","2016","2학기","전공","초등교육과","4","초등과학교재연구","3","1","0","양일호","수:[7][8][9]","교양학관(206-0)"
"183","학부","2016","2학기","전공","초등교육과","4","생물탐구","2","1","0","권용주","화:[5][6][7]","자연과학관(128-0)"
"184","학부","2016","2학기","전공","초등교육과","4","지구과학탐구","2","1","0","임성만","수:[1][2][3]","교양학관(206-0)"
"185","학부","2016","2학기","전공","초등교육과","4","생활원예","2","1","0","최지연","수:[6][7][8]","교양학관(224-0)"
"186","학부","2016","2학기","전공","초등교육과","4","국악지도법","1","1","0","정미영","목:[7][8]","교양학관(417-0)"
"187","학부","2016","2학기","전공","초등교육과","4","감상지도법","2","1","0","승윤희","월:[8][9]","음악관(305-0)"
"188","학부","2016","2학기","전공","초등교육과","1,2","기초화학및실험","3","1","0","유선아","화:[6][7]금:[2][3]","자연과학관(234-0)자연과학관(335-0)"
"189","학부","2016","2학기","전공","교육학과","1","평생교육론","3","1","0","김한별","목:[2][3][4]","인문과학관(327-0)"
"190","학부","2016","2학기","전공","교육학과","1","교육심리학","3","1","0","이우걸","화:[6][7][8]","인문과학관(103-0)"
"191","학부","2016","2학기","전공","교육학과","1","생활지도및상담","3","1","0","김희정","화:[1][2][3]","인문과학관(327-0)"
"192","학부","2016","2학기","전공","교육학과","2","교육학교과교육론","3","1","0","최성욱","월:[2][3][4]","인문과학관(327-0)"
"193","학부","2016","2학기","전공","교육학과","2","교육철학","3","1","10","고영준","월:[7][8][9]","인문과학관(110-0)"
"194","학부","2016","2학기","전공","교육학과","2","교육평가","3","1","0","유진은","화:[6][7][8]","인문과학관(224-0)"
"195","학부","2016","2학기","전공","교육학과","2","교육행정학","3","1","0","김갑성","수:[2][3][4]","인문과학관(327-0)"
"196","학부","2016","2학기","전공","교육학과","2","교육공학","3","1","0","김현진","목:[6][7][8]","인문과학관(327-0)"
"197","학부","2016","2학기","전공","교육학과","3","교육학교과논리와논술","3","1","0","이승은","목:[6][7][8][9]","인문과학관(105-0)"
"198","학부","2016","2학기","전공","교육학과","3","이러닝교육론","3","1","0","이영주","월:[6][7][8][9]","인문과학관(122-0)"
"199","학부","2016","2학기","전공","교육학과","4","한국교육사","3","1","0","김경용","수:[6][7][8]","인문과학관(327-0)"
"200","학부","2016","2학기","전공","국어교육과","1,2","국어교육론","3","1","25","최숙기","수:[2][3]목:[0]","인문과학관(113-0)"
"201","학부","2016","2학기","전공","국어교육과","1,2","국어교육론","3","2","50","박찬흥","월:[11][12][13]","인문과학관(221-0)"
"202","학부","2016","2학기","전공","국어교육과","1,2","국어과교재연구및지도법","3","1","25","최숙기","화:[6][7][8]","인문과학관(220-0)"
"203","학부","2016","2학기","전공","국어교육과","1,2","국어과교재연구및지도법","3","2","50","장은주","월:[6][7][8]","인문과학관(220-0)"
"204","학부","2016","2학기","전공","국어교육과","1,2","국문학개론","3","1","50","권순회","목:[6][7][8]","인문과학관(220-0)"
"205","학부","2016","2학기","전공","국어교육과","1,2","국문학개론","3","2","50","권순회","목:[1][2][3]","인문과학관(222-0)"
"206","학부","2016","2학기","전공","국어교육과","1,2","국어문법론","3","1","40","조일영","수:[1][2][3]","인문과학관(221-0)"
"207","학부","2016","2학기","전공","국어교육과","1,2","국어음운론","3","1","50","이동석","화:[2][3]금:[1]","인문과학관(113-0)"
"208","학부","2016","2학기","전공","국어교육과","1,2","국어정서법","3","1","55","이동석","화:[5]목:[6][7]","인문과학관(221-0)"
"209","학부","2016","2학기","전공","국어교육과","1,2","한국현대시론","3","1","40","임수만","월:[1][2][3]","인문과학관(222-0)"
"210","학부","2016","2학기","전공","국어교육과","1,2","문예비평론","3","1","40","나병철","수:[6][7][8]","인문과학관(222-0)"
"211","학부","2016","2학기","전공","국어교육과","3,4","국어과논리논술","3","1","45","박영민","수:[6][7][8][9]","인문과학관(221-0)"
